token,symbol,name,exch_seg
19962,HUDCO-NA,HUDCO,NSE
1866,664AP39-SG,664AP39,NSE
5657,SHANTI-BL,SHANTI,NSE
22079,655RJ30-SG,655RJ30,NSE
4626,AILIMITED-SM,AILIMITED,NSE
10768,OAL-EQ,OAL,NSE
3354,SFMP43DD-MF,SFMP43DD,NSE
21501,SIS-EQ,SIS,NSE
19149,CMICABLES-BE,CMICABLES,NSE
1361,622KL27-SG,622KL27,NSE
3109,SFMP41GR-MF,SFMP41GR,NSE
14901,ELECTHERM-BL,ELECTHERM,NSE
4022,GS150624C-GS,GS150624C,NSE
6934,MODIRUBBER-BE,MODIRUBBER,NSE
7208,717GS2028-GS,717GS2028,NSE
14137,PITTIENG-BL,PITTIENG,NSE
21409,AVADHSUGAR-BL,AVADHSUGAR,NSE
62,605AS25-SG,605AS25,NSE
7318,707TN38-SG,707TN38,NSE
7424,MONQ50-BL,MONQ50,NSE
22130,664TN23-SG,664TN23,NSE
3376,682MH32-SG,682MH32,NSE
13180,STERTOOLS-BL,STERTOOLS,NSE
16639,KIRIINDUS-EQ,KIRIINDUS,NSE
11559,HDFC1359DD-MF,HDFC1359DD,NSE
8006,732KA34-SG,732KA34,NSE
10630,DHANILOANS-NG,DHANILOANS,NSE
28877,MORARJEE-EQ,MORARJEE,NSE
22113,669TN50-SG,669TN50,NSE
12576,MAHSCOOTER-BL,MAHSCOOTER,NSE
10185,BALKRISHNA-BE,BALKRISHNA,NSE
8050,MAHLIFE-EQ,MAHLIFE,NSE
1069,45AS23-SG,45AS23,NSE
25026,GAYAPROJ-BL,GAYAPROJ,NSE
13996,765KL48-SG,765KL48,NSE
1999,IRFC-NE,IRFC,NSE
6441,KOTYARK-SM,KOTYARK,NSE
6765,MARSHALL-BL,MARSHALL,NSE
12610,MSPL-BL,MSPL,NSE
8835,AVROIND-BE,AVROIND,NSE
27037,TBZ-EQ,TBZ,NSE
7041,687AS31A-SG,687AS31A,NSE
264,NIRAJ-BL,NIRAJ,NSE
31138,COMPUSOFT-EQ,COMPUSOFT,NSE
10525,782RJ44-SG,782RJ44,NSE
7821,715UP32-SG,715UP32,NSE
3892,HATSUN-EQ,HATSUN,NSE
16589,VAISHALI-EQ,VAISHALI,NSE
5817,IBULHSGFIN-NH,IBULHSGFIN,NSE
12327,DEEPAKFERT-BL,DEEPAKFERT,NSE
11701,787RJ40-SG,787RJ40,NSE
6553,NYKAA-BL,NYKAA,NSE
12739,SOTL-BL,SOTL,NSE
14198,TIMKEN-EQ,TIMKEN,NSE
21650,66GJ29-SG,66GJ29,NSE
7229,HCLTECH-EQ,HCLTECH,NSE
10540,774MZ33-SG,774MZ33,NSE
3138,HONDAPOWER-EQ,HONDAPOWER,NSE
12719,RKFORGE-BL,RKFORGE,NSE
8024,CINEVISTA-EQ,CINEVISTA,NSE
676,EXIDEIND-EQ,EXIDEIND,NSE
9684,KPITTECH-BL,KPITTECH,NSE
9937,IBMFNIFTY-EQ,IBMFNIFTY,NSE
12676,PNBGILTS-BL,PNBGILTS,NSE
12505,JAYBARMARU-BL,JAYBARMARU,NSE
12504,JAYAGROGN-BL,JAYAGROGN,NSE
12495,ITC-BL,ITC,NSE
14002,SITINET-BL,SITINET,NSE
12615,MURUDCERA-BL,MURUDCERA,NSE
14337,HSCL-BL,HSCL,NSE
17105,SUMICHEM-EQ,SUMICHEM,NSE
9431,NORBTEAEXP-BE,NORBTEAEXP,NSE
29733,NIBL-EQ,NIBL,NSE
13457,KAMDHENU-EQ,KAMDHENU,NSE
6711,IVC-EQ,IVC,NSE
5180,SFMP47DR-MF,SFMP47DR,NSE
12991,NKIND-BL,NKIND,NSE
14445,NAHARPOLY-EQ,NAHARPOLY,NSE
12483,INDSWFTLAB-BL,INDSWFTLAB,NSE
4674,JSWISPL-BL,JSWISPL,NSE
13896,77HP36-SG,77HP36,NSE
314,696JK35-SG,696JK35,NSE
18064,BPF02IGG-MF,BPF02IGG,NSE
4178,GS100825C-GS,GS100825C,NSE
10544,764TN32-SG,764TN32,NSE
20277,745GJ30-SG,745GJ30,NSE
95,676MP33-SG,676MP33,NSE
14068,SAGCEM-EQ,SAGCEM,NSE
13554,SCPOFA6GD-MF,SCPOFA6GD,NSE
14201,TIMKEN-BL,TIMKEN,NSE
14125,OMAXAUTO-BE,OMAXAUTO,NSE
11586,TRACXN-BL,TRACXN,NSE
3307,LATTEYS-SM,LATTEYS,NSE
12342,EIDPARRY-BL,EIDPARRY,NSE
14454,IBREALEST-BL,IBREALEST,NSE
15032,PSUBNKBEES-EQ,PSUBNKBEES,NSE
6040,EIFFL-EQ,EIFFL,NSE
22242,SGBJUL28IV-GB,SGBJUL28IV,NSE
20509,MKPL-SM,MKPL,NSE
17380,EXCEL-BE,EXCEL,NSE
495,BLUEDART-EQ,BLUEDART,NSE
5646,PAR-BL,PAR,NSE
17797,SOMICONVEY-BL,SOMICONVEY,NSE
19946,DEEPAKNTR-BL,DEEPAKNTR,NSE
21314,DYNPRO-EQ,DYNPRO,NSE
13456,SWELECTES-BL,SWELECTES,NSE
68,684TS40-SG,684TS40,NSE
10440,LUPIN-EQ,LUPIN,NSE
14203,HUBTOWN-EQ,HUBTOWN,NSE
8977,752AP42-SG,752AP42,NSE
12555,LAXMIMACH-BL,LAXMIMACH,NSE
20546,715GA30-SG,715GA30,NSE
17770,GROBTEA-EQ,GROBTEA,NSE
5145,PCHFL-N7,PCHFL,NSE
14675,NAVINFLUOR-BL,NAVINFLUOR,NSE
4183,GS090925C-GS,GS090925C,NSE
17551,IF2GPD-MF,IF2GPD,NSE
2394,734TR36-SG,734TR36,NSE
12230,SANOFI-BL,SANOFI,NSE
18365,PERSISTENT-EQ,PERSISTENT,NSE
1824,582RJ27-SG,582RJ27,NSE
12080,DELTAMAGNT-BL,DELTAMAGNT,NSE
12187,AEGISCHEM-BL,AEGISCHEM,NSE
13587,ACE-EQ,ACE,NSE
13620,ANANTRAJ-EQ,ANANTRAJ,NSE
5592,SFMP50DD-MF,SFMP50DD,NSE
6752,699TS43-SG,699TS43,NSE
14088,761TS32-SG,761TS32,NSE
1502,SHIVAMILLS-BL,SHIVAMILLS,NSE
99926051,Nifty GS 10Yr Cln,NIFTY GS 10YR CLN,NSE
199,MASFIN-EQ,MASFIN,NSE
18094,BPF02IWR-MF,BPF02IWR,NSE
13514,MUNJALAU-BL,MUNJALAU,NSE
973,64MH30-SG,64MH30,NSE
853,644UK30-SG,644UK30,NSE
11676,774HR29-SG,774HR29,NSE
8842,UMAEXPORTS-EQ,UMAEXPORTS,NSE
1343,SDBL-BL,SDBL,NSE
212,ASHOKLEY-EQ,ASHOKLEY,NSE
10945,TMB-EQ,TMB,NSE
755,527BR24-SG,527BR24,NSE
30012,CEREBRAINT-EQ,CEREBRAINT,NSE
99926035,Nifty Commodities,NIFTY COMMODITIES,NSE
4503,MPHASIS-EQ,MPHASIS,NSE
10773,776KL38-SG,776KL38,NSE
7276,UDAICEMENT-EQ,UDAICEMENT,NSE
10621,SADBHIN-BL,SADBHIN,NSE
13521,EMAMILTD-BL,EMAMILTD,NSE
4395,GS220261P-GS,GS220261P,NSE
18883,SJVN-EQ,SJVN,NSE
20919,715AP36-SG,715AP36,NSE
20560,DOLLAR-EQ,DOLLAR,NSE
18520,CUPID-EQ,CUPID,NSE
5595,SFMP50GD-MF,SFMP50GD,NSE
10527,772AP34-SG,772AP34,NSE
20026,PFC-N7,PFC,NSE
20089,CAREERP-BL,CAREERP,NSE
20232,CLEDUCATE-BL,CLEDUCATE,NSE
13779,755JK38-SG,755JK38,NSE
5998,709TS40-SG,709TS40,NSE
15288,HERCULES-EQ,HERCULES,NSE
19341,RHFL-N5,RHFL,NSE
1145,GIPCL-EQ,GIPCL,NSE
12843,TRENT-BL,TRENT,NSE
14208,TV18BRDCST-EQ,TV18BRDCST,NSE
11550,HDFCLOWVOL-BL,HDFCLOWVOL,NSE
18784,IDFNIFTYET-BL,IDFNIFTYET,NSE
12207,APCOTEXIND-BL,APCOTEXIND,NSE
25139,BROOKS-BL,BROOKS,NSE
22370,664KA32-SG,664KA32,NSE
8333,713TS34-SG,713TS34,NSE
1621,TATAINVEST-EQ,TATAINVEST,NSE
20794,SUMEETINDS-BE,SUMEETINDS,NSE
9781,782MN32-SG,782MN32,NSE
11684,IMPEXFERRO-BE,IMPEXFERRO,NSE
9826,803AP35-SG,803AP35,NSE
18196,FISTIP3QDP-MF,FISTIP3QDP,NSE
5742,676TN31-SG,676TN31,NSE
11434,KRITINUT-BL,KRITINUT,NSE
11419,SALZERELEC-BL,SALZERELEC,NSE
9724,772MH34-SG,772MH34,NSE
25136,BROOKS-EQ,BROOKS,NSE
1231,SOLEX-SM,SOLEX,NSE
836,575PY26-SG,575PY26,NSE
7508,ZENTEC-EQ,ZENTEC,NSE
1008,FACT-EQ,FACT,NSE
11569,DCI-BL,DCI,NSE
12043,AMARAJABAT-BL,AMARAJABAT,NSE
9966,POONAWALLA-N4,POONAWALLA,NSE
11047,SATIA-BL,SATIA,NSE
7843,654GS2032-GS,654GS2032,NSE
1515,INDIACEM-EQ,INDIACEM,NSE
12480,INDRAMEDCO-BL,INDRAMEDCO,NSE
13119,QUICKHEAL-BL,QUICKHEAL,NSE
6178,IIFL-NI,IIFL,NSE
11239,NSIL-EQ,NSIL,NSE
3009,KOHINOOR-EQ,KOHINOOR,NSE
2701,EC2RG-MF,EC2RG,NSE
7353,SETFNN50-EQ,SETFNN50,NSE
22202,735UK30-SG,735UK30,NSE
12332,DICIND-BL,DICIND,NSE
1274,VASA-SM,VASA,NSE
12761,SIL-BL,SIL,NSE
3523,69MZ33-SG,69MZ33,NSE
22152,730WB29-SG,730WB29,NSE
22368,65KA30-SG,65KA30,NSE
2017,661TS51-SG,661TS51,NSE
22036,745RJ30-SG,745RJ30,NSE
3881,GS200323C-GS,GS200323C,NSE
3079,698PY33-SG,698PY33,NSE
6487,708AP40-SG,708AP40,NSE
11841,KENNAMET-EQ,KENNAMET,NSE
2730,669MP25-SG,669MP25,NSE
19289,MOM50-EQ,MOM50,NSE
3252,SPIC-EQ,SPIC,NSE
13179,NITINSPIN-BL,NITINSPIN,NSE
368,BASF-EQ,BASF,NSE
25417,SETUINFRA-BL,SETUINFRA,NSE
8677,ABSLFTTQRG-MF,ABSLFTTQRG,NSE
3082,682JH34-SG,682JH34,NSE
24268,ESTER-BL,ESTER,NSE
5166,TATVA-BL,TATVA,NSE
13954,PARACABLES-BL,PARACABLES,NSE
17555,FIIOF2GPD-MF,FIIOF2GPD,NSE
14892,ASIANTILES-BL,ASIANTILES,NSE
2639,DIVOPPBEES-BL,DIVOPPBEES,NSE
18178,FICRF3DP-MF,FICRF3DP,NSE
65,663GJ29-SG,663GJ29,NSE
16819,QNIFTY-EQ,QNIFTY,NSE
5621,3RDROCK-IT,3RDROCK,NSE
11309,BALAXI-EQ,BALAXI,NSE
21907,565KL24-SG,565KL24,NSE
5967,704AP34-SG,704AP34,NSE
14344,SEQUENT-BL,SEQUENT,NSE
22343,649MH31-SG,649MH31,NSE
11471,EXCELINDUS-EQ,EXCELINDUS,NSE
10882,SFMP64GR-MF,SFMP64GR,NSE
3716,705RJ41-SG,705RJ41,NSE
19631,PRICOLLTD-EQ,PRICOLLTD,NSE
3721,TATACOMM-EQ,TATACOMM,NSE
2837,RANASUG-EQ,RANASUG,NSE
63,57BR24-SG,57BR24,NSE
14788,SPARC-EQ,SPARC,NSE
7677,IMAGICAA-BL,IMAGICAA,NSE
14260,PGIL-EQ,PGIL,NSE
19029,KIRLOSIND-BL,KIRLOSIND,NSE
12246,RUSTOMJEE-BL,RUSTOMJEE,NSE
14853,OMAXE-EQ,OMAXE,NSE
13828,SOBHA-BL,SOBHA,NSE
22376,493BR23-SG,493BR23,NSE
17552,FIIOF2DP-MF,FIIOF2DP,NSE
5126,PCHFL-N3,PCHFL,NSE
9537,727GS2026-GS,727GS2026,NSE
10568,RAMAPHO-EQ,RAMAPHO,NSE
9028,VCL-BL,VCL,NSE
2679,718MN31-SG,718MN31,NSE
3126,SHREYANIND-EQ,SHREYANIND,NSE
20825,HUDCO-EQ,HUDCO,NSE
22081,65UP30-SG,65UP30,NSE
10958,748HP33-SG,748HP33,NSE
2097,685TN51-SG,685TN51,NSE
12470,INDHOTEL-BL,INDHOTEL,NSE
11927,NECLIFE-EQ,NECLIFE,NSE
16722,ALMONDZ-BL,ALMONDZ,NSE
30835,PILITA-EQ,PILITA,NSE
99926016,HangSeng BeES-NAV,HANGSENG BEES-NAV,NSE
19402,BOROLTD-BL,BOROLTD,NSE
2020,662RJ41-SG,662RJ41,NSE
12937,SHRIRAMFIN-ZB,SHRIRAMFIN,NSE
12788,SUBROS-BL,SUBROS,NSE
12124,DOLATALGO-EQ,DOLATALGO,NSE
11386,ICICIBANKP-EQ,ICICIBANKP,NSE
837,61RJ27-SG,61RJ27,NSE
12009,IMPAL-EQ,IMPAL,NSE
10235,776HP30-SG,776HP30,NSE
14199,NINSYS-BL,NINSYS,NSE
5003,712MZ34-SG,712MZ34,NSE
11571,PPLPHARMA-EQ,PPLPHARMA,NSE
10925,GODREJIND-EQ,GODREJIND,NSE
17189,SHRIPISTON-BL,SHRIPISTON,NSE
21944,70MH28-SG,70MH28,NSE
12501,J&KBANK-BL,J&KBANK,NSE
4481,AARTIDRUGS-EQ,AARTIDRUGS,NSE
14707,TIMETECHNO-EQ,TIMETECHNO,NSE
12959,GUJRAFFIA-BL,GUJRAFFIA,NSE
497,SGBNOV258-GB,SGBNOV258,NSE
12537,KCP-BL,KCP,NSE
10046,757GS2033-GS,757GS2033,NSE
7603,CMSINFO-EQ,CMSINFO,NSE
22378,MAXHEALTH-BL,MAXHEALTH,NSE
5503,YUKEN-BL,YUKEN,NSE
11390,776MH30-SG,776MH30,NSE
7413,MANAKCOAT-EQ,MANAKCOAT,NSE
12834,TIRUMALCHM-BL,TIRUMALCHM,NSE
18458,POWERINDIA-BL,POWERINDIA,NSE
1739,665AP36-SG,665AP36,NSE
22440,UTIBANKETF-EQ,UTIBANKETF,NSE
18226,MANINFRA-EQ,MANINFRA,NSE
12890,WELCORP-BL,WELCORP,NSE
12677,PNC-BL,PNC,NSE
7907,725UK32-SG,725UK32,NSE
10460,78TN32A-SG,78TN32A,NSE
7360,SETFNN50-BL,SETFNN50,NSE
4912,IBUCCREDIT-N8,IBUCCREDIT,NSE
9673,MEDICO-BE,MEDICO,NSE
20909,A2ZINFRA-BL,A2ZINFRA,NSE
10543,765RJ32-SG,765RJ32,NSE
136,ANDHRSUGAR-EQ,ANDHRSUGAR,NSE
8336,713HR42-SG,713HR42,NSE
19129,KIOCL-BL,KIOCL,NSE
11804,SUKHJITS-EQ,SUKHJITS,NSE
3965,REMSONSIND-EQ,REMSONSIND,NSE
17172,SHRIRAMFIN-ZI,SHRIRAMFIN,NSE
3946,GS101123C-GS,GS101123C,NSE
8887,TNIDETF-BL,TNIDETF,NSE
12532,KALPATPOWR-BL,KALPATPOWR,NSE
21478,UTINEXT50-EQ,UTINEXT50,NSE
22123,717TN29-SG,717TN29,NSE
816,SHIVATEX-BL,SHIVATEX,NSE
5091,724TN51-SG,724TN51,NSE
10271,79TS44-SG,79TS44,NSE
994,652PY30-SG,652PY30,NSE
8803,OBCL-BL,OBCL,NSE
12436,HEROMOTOCO-BL,HEROMOTOCO,NSE
9538,762GS2039-GS,762GS2039,NSE
2023,663HP33-SG,663HP33,NSE
5983,70JH33-SG,70JH33,NSE
11417,774AP42-SG,774AP42,NSE
18171,BPF01MDR-MF,BPF01MDR,NSE
7207,SHRIRAMPPS-BL,SHRIRAMPPS,NSE
14342,GANESHHOUC-BL,GANESHHOUC,NSE
5995,691RJ31B-SG,691RJ31B,NSE
21139,694GA30-SG,694GA30,NSE
13397,769PY37-SG,769PY37,NSE
8274,732GS2024-GS,732GS2024,NSE
1571,RVHL-BL,RVHL,NSE
10560,NAVKARCORP-BL,NAVKARCORP,NSE
14007,ZEEMEDIA-BL,ZEEMEDIA,NSE
11532,ULTRACEMCO-EQ,ULTRACEMCO,NSE
11337,IBULHSGFIN-Z2,IBULHSGFIN,NSE
8880,KEEPLEARN-BE,KEEPLEARN,NSE
13691,GATI-BL,GATI,NSE
16678,BAJAJFINSV-BL,BAJAJFINSV,NSE
13869,AARTIPHARM-BL,AARTIPHARM,NSE
2489,ISEC-EQ,ISEC,NSE
13285,M&MFIN-EQ,M&MFIN,NSE
12725,MBAPL-BL,MBAPL,NSE
1080,647KA30-SG,647KA30,NSE
1012,676MP40-SG,676MP40,NSE
9950,POONAWALLA-N3,POONAWALLA,NSE
20163,CANTABIL-BL,CANTABIL,NSE
14629,HILTON-BL,HILTON,NSE
11467,QMSMEDI-SM,QMSMEDI,NSE
13939,UTIDGR35P3-MF,UTIDGR35P3,NSE
13339,GALLANTT-BL,GALLANTT,NSE
9014,ANUP-EQ,ANUP,NSE
12226,AURIONPRO-BL,AURIONPRO,NSE
11084,LIBAS-BL,LIBAS,NSE
6237,DTIL-BL,DTIL,NSE
5045,724TS51-SG,724TS51,NSE
9769,EASTSILK-BE,EASTSILK,NSE
1166,672KA33-SG,672KA33,NSE
4044,GS220824C-GS,GS220824C,NSE
10529,765BR32-SG,765BR32,NSE
19322,HISARMETAL-EQ,HISARMETAL,NSE
20939,KIRLOSENG-BL,KIRLOSENG,NSE
9076,VIKASWSP-BZ,VIKASWSP,NSE
976,643AP30-SG,643AP30,NSE
1547,RKEC-EQ,RKEC,NSE
99926055,Nifty GS Compsite,NIFTY GS COMPSITE,NSE
14488,THEMISMED-BL,THEMISMED,NSE
21642,729BR30-SG,729BR30,NSE
20912,697KA30-SG,697KA30,NSE
15278,ONMOBILE-EQ,ONMOBILE,NSE
29426,MOHITIND-BL,MOHITIND,NSE
8075,DALBHARAT-EQ,DALBHARAT,NSE
12378,GAEL-BL,GAEL,NSE
30426,UTFDAIPIPI-MF,UTFDAIPIPI,NSE
13406,SUNTV-BL,SUNTV,NSE
8423,RUCHINFRA-BE,RUCHINFRA,NSE
6866,601GS2028-GS,601GS2028,NSE
14761,NELCAST-EQ,NELCAST,NSE
7032,ASIANENE-BL,ASIANENE,NSE
5435,APTUS-EQ,APTUS,NSE
10843,HDFC1406RQ-MF,HDFC1406RQ,NSE
5885,698PN33-SG,698PN33,NSE
11869,787HP35-SG,787HP35,NSE
10213,796WB37-SG,796WB37,NSE
14150,BTML-EQ,BTML,NSE
9253,NILAINFRA-EQ,NILAINFRA,NSE
17830,SREIBNPNCD-Y8,SREIBNPNCD,NSE
22096,709UP30-SG,709UP30,NSE
22160,717CG30-SG,717CG30,NSE
11277,762MH30A-SG,762MH30A,NSE
13420,JETAIRWAYS-BZ,JETAIRWAYS,NSE
6542,NHIT-BL,NHIT,NSE
2435,CONSUMBEES-EQ,CONSUMBEES,NSE
13743,SFMP75DD-MF,SFMP75DD,NSE
18163,BPF02RWR-MF,BPF02RWR,NSE
11351,PETRONET-EQ,PETRONET,NSE
9070,364D200423-TB,364D200423,NSE
1521,INDIAGLYCO-EQ,INDIAGLYCO,NSE
3355,SFMP43DR-MF,SFMP43DR,NSE
8638,KOTAKLOVOL-BL,KOTAKLOVOL,NSE
17395,SETF10GILT-EQ,SETF10GILT,NSE
1532,668WB35-SG,668WB35,NSE
3812,ZEEL-EQ,ZEEL,NSE
22197,737JH31-SG,737JH31,NSE
13130,REPRO-BL,REPRO,NSE
11168,COFFEEDAY-BL,COFFEEDAY,NSE
17986,PGIMCSA2D-MF,PGIMCSA2D,NSE
3988,GS100224C-GS,GS100224C,NSE
7944,ICICISILVE-BL,ICICISILVE,NSE
22151,71WB30-SG,71WB30,NSE
12958,TCFSL-NL,TCFSL,NSE
12,56MH24-SG,56MH24,NSE
12183,ACC-BL,ACC,NSE
10462,781RJ32-SG,781RJ32,NSE
15037,BAJAJELEC-BL,BAJAJELEC,NSE
11283,769GA32-SG,769GA32,NSE
10905,GENESYS-EQ,GENESYS,NSE
22023,655RJ50-SG,655RJ50,NSE
13796,MANALIPETC-EQ,MANALIPETC,NSE
12803,SURYAROSNI-BL,SURYAROSNI,NSE
11437,SPANDANA-BL,SPANDANA,NSE
7291,JTLIND-BL,JTLIND,NSE
2901,672KL27-SG,672KL27,NSE
12963,TCFSL-NN,TCFSL,NSE
12466,IGL-BL,IGL,NSE
14096,SIYSIL-EQ,SIYSIL,NSE
2112,MARALOVER-EQ,MARALOVER,NSE
12482,GILLETTE-BL,GILLETTE,NSE
8335,713AP39-SG,713AP39,NSE
14238,HDFCMID150-BL,HDFCMID150,NSE
14368,IDEA-BL,IDEA,NSE
5204,GMDCLTD-EQ,GMDCLTD,NSE
20374,COALINDIA-EQ,COALINDIA,NSE
920,EQUITASBNK-BL,EQUITASBNK,NSE
21161,692BR32-SG,692BR32,NSE
15350,GSS-BL,GSS,NSE
470,HDFCLIFE-BL,HDFCLIFE,NSE
985,648AS30-SG,648AS30,NSE
6140,SHRIRAMFIN-YO,SHRIRAMFIN,NSE
12531,ACCELYA-BL,ACCELYA,NSE
22093,690UP30-SG,690UP30,NSE
17743,BAFNAPH-BL,BAFNAPH,NSE
12359,EVERESTIND-BL,EVERESTIND,NSE
15417,TWL-BL,TWL,NSE
11991,364D161123-TB,364D161123,NSE
15337,RAIN-EQ,RAIN,NSE
22406,665GJ30-SG,665GJ30,NSE
13455,RATNAMANI-BL,RATNAMANI,NSE
17758,SARDAEN-EQ,SARDAEN,NSE
1256,673TS50-SG,673TS50,NSE
12305,CLNINDIA-BL,CLNINDIA,NSE
26009,BANKNIFTY,BANKNIFTY,NSE
2599,PARTYCRUS-SM,PARTYCRUS,NSE
3506,TITAN-EQ,TITAN,NSE
14600,ALPHAGEO-BL,ALPHAGEO,NSE
12336,DRREDDY-BL,DRREDDY,NSE
10384,802WB37-SG,802WB37,NSE
12069,DHANBANK-BL,DHANBANK,NSE
11573,FORCEMOT-EQ,FORCEMOT,NSE
11409,784TS34-SG,784TS34,NSE
11155,CREATIVE-EQ,CREATIVE,NSE
5430,NUVOCO-BL,NUVOCO,NSE
1039,AARON-BL,AARON,NSE
8059,DHANILOANS-NV,DHANILOANS,NSE
2412,PEL-EQ,PEL,NSE
20048,M&MFIN-N2,M&MFIN,NSE
14067,WANBURY-BE,WANBURY,NSE
13288,AHL-EQ,AHL,NSE
1233,65GJ30A-SG,65GJ30A,NSE
11856,SHAHALLOYS-EQ,SHAHALLOYS,NSE
3015,ICICI500-BL,ICICI500,NSE
20,66GA30A-SG,66GA30A,NSE
14010,IBUCCREDIT-NF,IBUCCREDIT,NSE
5670,687AS31-SG,687AS31,NSE
19325,HISARMETAL-BL,HISARMETAL,NSE
8191,709RJ32-SG,709RJ32,NSE
7307,70JK33-SG,70JK33,NSE
17545,AMRUTANJAN-BL,AMRUTANJAN,NSE
3698,GAYAHWS-BL,GAYAHWS,NSE
13496,PFOCUS-EQ,PFOCUS,NSE
7047,688KA32-SG,688KA32,NSE
21983,689MP35-SG,689MP35,NSE
12726,763KL43-SG,763KL43,NSE
25684,JISLDVREQS-EQ,JISLDVREQS,NSE
13041,VINDHYATEL-BL,VINDHYATEL,NSE
11939,AMIABLE-SM,AMIABLE,NSE
24598,RUSHIL-BL,RUSHIL,NSE
6462,TECH-EQ,TECH,NSE
4552,GS220250C-GS,GS220250C,NSE
526,BPCL-EQ,BPCL,NSE
10310,AURUM-EQ,AURUM,NSE
6364,NATIONALUM-EQ,NATIONALUM,NSE
10083,EMAMIPAP-BL,EMAMIPAP,NSE
2135,705PN31-SG,705PN31,NSE
12646,ONGC-BL,ONGC,NSE
14334,HSCL-EQ,HSCL,NSE
28909,MAYURUNIQ-BL,MAYURUNIQ,NSE
11264,HDFCVALUE-BL,HDFCVALUE,NSE
7426,MANAKALUCO-BL,MANAKALUCO,NSE
25516,FLEXITUFF-BE,FLEXITUFF,NSE
14541,DISHTV-BL,DISHTV,NSE
12368,FINCABLES-BL,FINCABLES,NSE
1167,NEWGEN-BL,NEWGEN,NSE
12146,SHREERAMA-BL,SHREERAMA,NSE
9360,UGROCAP-N4,UGROCAP,NSE
22090,716UP29-SG,716UP29,NSE
18110,VASCONEQ-EQ,VASCONEQ,NSE
20701,SCHAND-BL,SCHAND,NSE
25780,APLAPOLLO-EQ,APLAPOLLO,NSE
17266,ARMANFIN-BL,ARMANFIN,NSE
13037,SAFARI-BL,SAFARI,NSE
19111,NBIFIN-EQ,NBIFIN,NSE
13048,NIFTYBEES-BL,NIFTYBEES,NSE
29616,NHBTF2023-N1,NHBTF2023,NSE
15217,DVL-BL,DVL,NSE
578,LIKHITHA-EQ,LIKHITHA,NSE
7674,IIHFL-NE,IIHFL,NSE
21906,896KL35-SG,896KL35,NSE
17557,MI2QP-MF,MI2QP,NSE
16789,TATACAPHSG-N3,TATACAPHSG,NSE
152,528BR23-SG,528BR23,NSE
10217,ADANITRANS-EQ,ADANITRANS,NSE
3160,SFMP42DR-MF,SFMP42DR,NSE
22153,729WB29-SG,729WB29,NSE
8009,58MH25-SG,58MH25,NSE
18769,DRL-SM,DRL,NSE
9393,PNCINFRA-BL,PNCINFRA,NSE
17983,UTIRMP33P1-MF,UTIRMP33P1,NSE
13150,UTIDAP35P2-MF,UTIDAP35P2,NSE
2854,CRAFTSMAN-EQ,CRAFTSMAN,NSE
6361,708WB41-SG,708WB41,NSE
17903,ABBOTINDIA-EQ,ABBOTINDIA,NSE
11565,HDFC1359RQ-MF,HDFC1359RQ,NSE
41,687AP38-SG,687AP38,NSE
12928,BIOFILCHEM-BL,BIOFILCHEM,NSE
5991,705KL36-SG,705KL36,NSE
3375,SURYAROSNI-EQ,SURYAROSNI,NSE
20313,709KA30-SG,709KA30,NSE
9435,761MH29-SG,761MH29,NSE
21469,OPTIEMUS-EQ,OPTIEMUS,NSE
21949,652MP35-SG,652MP35,NSE
6352,702AP37-SG,702AP37,NSE
4284,ECLFINANCE-NI,ECLFINANCE,NSE
2925,683WB31-SG,683WB31,NSE
22067,687RJ25-SG,687RJ25,NSE
1510,MOGSEC-BL,MOGSEC,NSE
9771,777GJ31-SG,777GJ31,NSE
5313,UGROCAP-EQ,UGROCAP,NSE
13577,VOLTAMP-EQ,VOLTAMP,NSE
7927,AGSTRA-EQ,AGSTRA,NSE
12454,HIL-BL,HIL,NSE
11882,783BR32-SG,783BR32,NSE
1341,585GS2030-GS,585GS2030,NSE
2389,724AS31-SG,724AS31,NSE
5745,68SK31-SG,68SK31,NSE
14066,WANBURY-BL,WANBURY,NSE
11233,SUVEN-EQ,SUVEN,NSE
5737,686KL35-SG,686KL35,NSE
21922,699MN30-SG,699MN30,NSE
10628,DHANILOANS-NF,DHANILOANS,NSE
4248,HDFCAMC-BL,HDFCAMC,NSE
2987,NAZARA-EQ,NAZARA,NSE
12042,AARTIDRUGS-BL,AARTIDRUGS,NSE
17030,PATANJALI-BE,PATANJALI,NSE
1754,NHBTF2023-N2,NHBTF2023,NSE
7898,729MZ33-SG,729MZ33,NSE
2606,LEMONTREE-EQ,LEMONTREE,NSE
11597,774GA32-SG,774GA32,NSE
17581,FISTIP2GPD-MF,FISTIP2GPD,NSE
24782,BSLNIFTY-BL,BSLNIFTY,NSE
18844,NIRAJISPAT-BE,NIRAJISPAT,NSE
3757,VENKEYS-EQ,VENKEYS,NSE
9051,REGENCERAM-BE,REGENCERAM,NSE
11580,WESTLIFE-EQ,WESTLIFE,NSE
12343,EIHOTEL-BL,EIHOTEL,NSE
12126,ONWARDTEC-BL,ONWARDTEC,NSE
5890,698JK36-SG,698JK36,NSE
17801,LSIL-EQ,LSIL,NSE
1852,EC1DD-MF,EC1DD,NSE
21726,MATRIMONY-EQ,MATRIMONY,NSE
22206,731TS60-SG,731TS60,NSE
